,all_100,all_101,all_102,all_103
3102,19.0,20.0,12.0,21.0
3103,17.0,18.0,8.0,17.0
3104,14.0,17.0,9.0,13.0
3105,15.0,18.0,7.0,11.0
3106,12.0,18.0,8.0,12.0
3107,14.0,17.0,8.0,11.0
3108,15.0,15.0,9.0,6.0
3109,15.0,15.0,6.0,1.0
3110,15.0,13.0,3.0,1.0
3111,14.0,11.0,2.0,3.0
3112,14.0,10.0,5.0,4.0
3113,13.0,6.0,6.0,5.0
3114,10.0,8.0,3.0,5.0
3115,11.0,9.0,4.0,6.0
3116,12.0,11.0,5.0,6.0
3117,17.0,16.0,6.0,6.0
3118,16.0,16.0,6.0,6.0
3119,18.0,17.0,7.0,7.0
3120,19.0,20.0,9.0,8.0
3121,21.0,21.0,12.0,8.0
3122,22.0,22.0,12.0,10.0
3123,22.0,23.0,12.0,11.0
3124,22.0,28.0,12.0,13.0
3125,23.0,30.0,12.0,16.0
3126,25.0,30.0,13.0,18.0
3127,20.0,25.0,9.0,16.0
3128,16.0,21.0,9.0,16.0
3129,16.0,18.0,9.0,15.0
3130,14.0,16.0,9.0,15.0
3131,11.0,16.0,11.0,14.0
3132,10.0,13.0,12.0,16.0
3133,9.0,10.0,11.0,13.0
3134,7.0,11.0,7.0,12.0
3135,7.0,10.0,5.0,9.0
3136,3.0,11.0,2.0,9.0
3137,5.0,9.0,1.0,7.0
3138,5.0,8.0,2.0,4.0
3139,7.0,8.0,6.0,4.0
3140,10.0,8.0,8.0,5.0
3141,13.0,10.0,9.0,10.0
3142,15.0,12.0,8.0,10.0
3143,15.0,13.0,10.0,11.0
3144,15.0,13.0,10.0,12.0
3145,17.0,16.0,11.0,12.0
3146,18.0,18.0,13.0,13.0
3147,18.0,19.0,16.0,14.0
3148,18.0,20.0,19.0,14.0
3149,23.0,21.0,21.0,14.0
3150,25.0,23.0,24.0,17.0
3151,20.0,18.0,20.0,15.0
3152,17.0,15.0,17.0,14.0
3153,20.0,13.0,17.0,13.0
3154,21.0,15.0,18.0,11.0
3155,18.0,15.0,17.0,11.0
3156,18.0,15.0,16.0,10.0
3157,18.0,15.0,14.0,8.0
3158,16.0,12.0,12.0,10.0
3159,13.0,9.0,10.0,10.0
3160,12.0,6.0,8.0,8.0
3161,10.0,3.0,5.0,5.0
3162,7.0,2.0,4.0,4.0
3163,8.0,3.0,6.0,7.0
3164,10.0,3.0,8.0,11.0
3165,14.0,3.0,9.0,11.0
3166,15.0,5.0,8.0,14.0
3167,16.0,8.0,9.0,14.0
3168,17.0,10.0,9.0,16.0
3169,17.0,12.0,13.0,16.0
3170,18.0,14.0,14.0,16.0
3171,19.0,15.0,15.0,17.0
3172,20.0,17.0,16.0,19.0
3173,24.0,18.0,17.0,20.0
3174,26.0,20.0,18.0,20.0
3175,22.0,18.0,15.0,15.0
3176,19.0,15.0,14.0,12.0
3177,17.0,14.0,14.0,11.0
3178,18.0,12.0,12.0,11.0
3179,17.0,13.0,11.0,10.0
3180,19.0,10.0,13.0,12.0
3181,17.0,9.0,13.0,11.0
3182,16.0,7.0,10.0,10.0
3183,14.0,8.0,8.0,10.0
3184,12.0,8.0,5.0,5.0
3185,9.0,3.0,3.0,2.0
3186,7.0,2.0,3.0,0.0
3187,7.0,3.0,4.0,2.0
3188,9.0,3.0,5.0,5.0
3189,9.0,8.0,5.0,7.0
3190,9.0,10.0,9.0,8.0
3191,13.0,12.0,10.0,10.0
3192,13.0,13.0,10.0,11.0
3193,15.0,18.0,10.0,13.0
3194,17.0,18.0,10.0,13.0
3195,18.0,21.0,12.0,16.0
3196,19.0,21.0,13.0,17.0
3197,20.0,21.0,14.0,17.0
3198,25.0,21.0,15.0,19.0
3199,21.0,16.0,11.0,16.0
3200,17.0,17.0,10.0,14.0
3201,14.0,16.0,11.0,15.0
3202,15.0,14.0,9.0,14.0
3203,14.0,11.0,8.0,12.0
3204,14.0,8.0,5.0,13.0
3205,13.0,8.0,3.0,12.0
3206,12.0,6.0,2.0,10.0
3207,9.0,6.0,4.0,11.0
3208,7.0,5.0,3.0,8.0
3209,5.0,3.0,4.0,5.0
3210,5.0,2.0,4.0,3.0
3211,7.0,4.0,7.0,5.0
3212,8.0,7.0,9.0,5.0
3213,9.0,9.0,9.0,9.0
3214,10.0,8.0,10.0,10.0
3215,10.0,8.0,12.0,11.0
3216,11.0,9.0,13.0,12.0
3217,13.0,10.0,13.0,15.0
3218,14.0,12.0,14.0,16.0
3219,16.0,13.0,14.0,17.0
3220,16.0,16.0,16.0,18.0
3221,16.0,17.0,19.0,18.0
3222,18.0,20.0,21.0,19.0
3223,12.0,17.0,17.0,14.0
3224,11.0,15.0,14.0,10.0
3225,13.0,16.0,12.0,9.0
3226,13.0,14.0,10.0,7.0
3227,12.0,13.0,8.0,8.0
3228,9.0,11.0,8.0,8.0
3229,6.0,9.0,7.0,5.0
3230,4.0,12.0,5.0,5.0
3231,4.0,11.0,2.0,4.0
3232,5.0,9.0,2.0,2.0
3233,4.0,7.0,1.0,4.0
3234,2.0,8.0,2.0,5.0
3235,4.0,10.0,3.0,7.0
3236,4.0,11.0,5.0,8.0
3237,5.0,12.0,4.0,11.0
3238,5.0,13.0,6.0,13.0
3239,9.0,14.0,7.0,13.0
3240,9.0,14.0,8.0,14.0
3241,10.0,15.0,8.0,15.0
3242,12.0,17.0,12.0,17.0
3243,12.0,18.0,14.0,17.0
3244,14.0,20.0,17.0,17.0
3245,15.0,22.0,18.0,17.0
3246,16.0,23.0,19.0,20.0
3247,13.0,18.0,15.0,15.0
3248,12.0,16.0,14.0,11.0
3249,10.0,14.0,15.0,6.0
3250,10.0,12.0,16.0,7.0
3251,11.0,10.0,16.0,6.0
3252,11.0,10.0,14.0,5.0
3253,8.0,8.0,12.0,3.0
3254,6.0,6.0,10.0,2.0
3255,8.0,4.0,9.0,2.0
3256,5.0,1.0,9.0,4.0
3257,7.0,3.0,7.0,6.0
3258,7.0,3.0,6.0,3.0
3259,7.0,4.0,10.0,4.0
3260,8.0,6.0,12.0,9.0
3261,8.0,8.0,12.0,12.0
3262,9.0,8.0,14.0,13.0
3263,9.0,10.0,16.0,15.0
3264,11.0,10.0,17.0,17.0
3265,11.0,13.0,18.0,18.0
3266,13.0,13.0,19.0,20.0
3267,13.0,18.0,19.0,21.0
3268,15.0,19.0,19.0,22.0
3269,17.0,19.0,20.0,22.0
3270,19.0,19.0,22.0,24.0
3271,17.0,14.0,18.0,19.0
3272,16.0,12.0,16.0,15.0
3273,15.0,14.0,12.0,16.0
3274,15.0,18.0,10.0,15.0
3275,13.0,17.0,10.0,13.0
3276,16.0,14.0,8.0,11.0
3277,15.0,12.0,6.0,9.0
3278,13.0,10.0,6.0,7.0
3279,8.0,6.0,4.0,4.0
3280,6.0,3.0,4.0,2.0
3281,4.0,2.0,2.0,1.0
3282,2.0,2.0,2.0,1.0
3283,3.0,2.0,3.0,2.0
3284,3.0,2.0,3.0,5.0
3285,2.0,3.0,3.0,6.0
3286,2.0,4.0,5.0,6.0
3287,2.0,6.0,8.0,8.0
3288,3.0,6.0,8.0,9.0
3289,4.0,7.0,8.0,10.0
3290,4.0,8.0,11.0,13.0
3291,4.0,11.0,13.0,13.0
3292,5.0,12.0,15.0,15.0
3293,10.0,16.0,15.0,17.0
3294,10.0,17.0,17.0,19.0
3295,8.0,15.0,14.0,14.0
3296,8.0,12.0,12.0,15.0
3297,8.0,12.0,11.0,15.0
3298,9.0,13.0,13.0,16.0
3299,9.0,13.0,14.0,15.0
3300,7.0,12.0,14.0,12.0
3301,8.0,10.0,13.0,10.0
3302,7.0,8.0,9.0,6.0
3303,6.0,6.0,6.0,3.0
3304,4.0,4.0,5.0,3.0
3305,4.0,3.0,3.0,3.0
3306,5.0,6.0,3.0,2.0
3307,6.0,9.0,5.0,3.0
3308,9.0,9.0,6.0,3.0
3309,14.0,10.0,6.0,5.0
3310,17.0,10.0,6.0,5.0
3311,18.0,11.0,7.0,5.0
3312,21.0,14.0,10.0,6.0
3313,21.0,14.0,11.0,7.0
3314,22.0,15.0,13.0,9.0
3315,25.0,19.0,14.0,11.0
3316,26.0,19.0,14.0,12.0
3317,26.0,19.0,14.0,14.0
3318,28.0,19.0,14.0,16.0
3319,23.0,15.0,11.0,14.0
3320,18.0,12.0,8.0,13.0
3321,14.0,10.0,8.0,15.0
3322,10.0,11.0,10.0,14.0
3323,11.0,9.0,10.0,10.0
3324,10.0,7.0,8.0,10.0
3325,7.0,7.0,7.0,8.0
3326,7.0,7.0,5.0,9.0
3327,7.0,6.0,3.0,9.0
3328,6.0,4.0,2.0,7.0
3329,5.0,4.0,2.0,4.0
3330,5.0,2.0,2.0,5.0
3331,6.0,2.0,4.0,7.0
3332,7.0,2.0,6.0,8.0
3333,10.0,5.0,7.0,11.0
3334,11.0,7.0,8.0,13.0
3335,12.0,10.0,9.0,14.0
3336,14.0,12.0,12.0,17.0
3337,15.0,13.0,15.0,21.0
3338,17.0,14.0,17.0,21.0
3339,19.0,14.0,17.0,22.0
3340,21.0,15.0,19.0,22.0
3341,22.0,16.0,19.0,24.0
3342,24.0,19.0,19.0,26.0
3343,23.0,16.0,14.0,22.0
3344,19.0,14.0,12.0,20.0
3345,18.0,14.0,12.0,18.0
3346,18.0,13.0,10.0,18.0
3347,17.0,14.0,11.0,16.0
3348,14.0,13.0,9.0,14.0
3349,12.0,10.0,6.0,11.0
3350,11.0,6.0,5.0,8.0
3351,9.0,4.0,4.0,4.0
3352,6.0,3.0,5.0,2.0
3353,3.0,3.0,4.0,3.0
3354,5.0,3.0,3.0,4.0
3355,6.0,3.0,5.0,5.0
3356,6.0,4.0,8.0,7.0
3357,7.0,8.0,8.0,7.0
3358,8.0,10.0,11.0,9.0
3359,9.0,12.0,12.0,12.0
3360,9.0,16.0,14.0,12.0
3361,11.0,19.0,15.0,12.0
3362,13.0,23.0,16.0,13.0
3363,14.0,26.0,19.0,14.0
3364,15.0,29.0,21.0,15.0
3365,17.0,30.0,21.0,18.0
3366,19.0,32.0,22.0,19.0
3367,16.0,32.0,18.0,17.0
3368,15.0,30.0,15.0,18.0
3369,16.0,30.0,14.0,16.0
3370,13.0,26.0,16.0,13.0
3371,16.0,25.0,20.0,11.0
3372,14.0,24.0,16.0,15.0
3373,13.0,25.0,14.0,16.0
3374,9.0,20.0,11.0,15.0
3375,7.0,15.0,9.0,13.0
3376,7.0,12.0,10.0,11.0
3377,6.0,8.0,9.0,10.0
3378,4.0,5.0,6.0,9.0
3379,4.0,7.0,7.0,9.0
3380,5.0,8.0,10.0,10.0
3381,6.0,9.0,12.0,12.0
3382,8.0,12.0,12.0,13.0
3383,10.0,15.0,13.0,15.0
3384,9.0,17.0,14.0,17.0
3385,11.0,21.0,15.0,18.0
3386,12.0,24.0,17.0,20.0
3387,13.0,27.0,17.0,22.0
3388,14.0,31.0,18.0,24.0
3389,14.0,31.0,20.0,28.0
3390,14.0,31.0,20.0,31.0
3391,9.0,28.0,19.0,27.0
3392,7.0,26.0,16.0,24.0
3393,7.0,25.0,12.0,22.0
3394,8.0,27.0,12.0,21.0
3395,6.0,26.0,11.0,21.0
3396,7.0,24.0,10.0,18.0
3397,5.0,21.0,8.0,15.0
3398,4.0,16.0,6.0,14.0
3399,3.0,13.0,6.0,12.0
3400,2.0,12.0,5.0,12.0
3401,1.0,11.0,5.0,11.0
3402,3.0,9.0,8.0,9.0
3403,4.0,9.0,8.0,8.0
3404,5.0,9.0,13.0,10.0
3405,5.0,10.0,16.0,12.0
3406,5.0,13.0,17.0,14.0
3407,5.0,13.0,17.0,16.0
3408,6.0,13.0,20.0,17.0
3409,8.0,14.0,21.0,17.0
3410,9.0,14.0,24.0,19.0
3411,10.0,14.0,25.0,22.0
3412,11.0,17.0,27.0,24.0
3413,12.0,17.0,29.0,24.0
3414,14.0,17.0,30.0,26.0
3415,8.0,12.0,23.0,21.0
3416,4.0,12.0,18.0,18.0
3417,8.0,13.0,15.0,19.0
3418,9.0,14.0,15.0,20.0
3419,8.0,11.0,13.0,20.0
3420,4.0,12.0,12.0,19.0
3421,4.0,11.0,11.0,19.0
3422,4.0,15.0,6.0,16.0
3423,4.0,13.0,2.0,13.0
3424,6.0,10.0,1.0,12.0
3425,5.0,7.0,2.0,9.0
3426,4.0,3.0,1.0,7.0
3427,4.0,3.0,3.0,9.0
3428,5.0,4.0,3.0,11.0
3429,7.0,6.0,5.0,11.0
3430,8.0,6.0,6.0,11.0
3431,9.0,6.0,7.0,11.0
3432,10.0,7.0,9.0,14.0
3433,10.0,10.0,9.0,15.0
3434,11.0,10.0,10.0,15.0
3435,15.0,12.0,12.0,15.0
3436,16.0,13.0,13.0,17.0
3437,21.0,14.0,14.0,17.0
3438,21.0,18.0,15.0,19.0
3439,17.0,15.0,12.0,15.0
3440,15.0,15.0,12.0,13.0
3441,15.0,16.0,13.0,14.0
3442,13.0,14.0,11.0,17.0
3443,14.0,11.0,8.0,16.0
3444,16.0,12.0,9.0,12.0
3445,14.0,10.0,10.0,13.0
3446,16.0,10.0,11.0,11.0
3447,16.0,7.0,7.0,10.0
3448,13.0,7.0,8.0,9.0
3449,8.0,7.0,3.0,7.0
3450,8.0,7.0,3.0,5.0
3451,8.0,9.0,5.0,6.0
3452,10.0,10.0,8.0,6.0
3453,11.0,11.0,13.0,8.0
3454,11.0,13.0,14.0,11.0
3455,11.0,14.0,17.0,13.0
3456,12.0,15.0,19.0,13.0
3457,13.0,15.0,20.0,14.0
3458,15.0,16.0,20.0,20.0
3459,16.0,16.0,21.0,21.0
3460,16.0,19.0,21.0,22.0
3461,19.0,21.0,22.0,23.0
3462,20.0,22.0,22.0,26.0
3463,19.0,16.0,18.0,19.0
3464,15.0,15.0,17.0,16.0
3465,16.0,13.0,17.0,16.0
3466,14.0,11.0,16.0,17.0
3467,12.0,10.0,15.0,15.0
3468,8.0,9.0,13.0,14.0
3469,10.0,6.0,13.0,13.0
3470,11.0,6.0,11.0,9.0
3471,10.0,5.0,7.0,9.0
3472,6.0,4.0,5.0,5.0
3473,3.0,3.0,6.0,5.0
3474,6.0,3.0,7.0,3.0
3475,6.0,6.0,9.0,2.0
3476,6.0,7.0,9.0,2.0
3477,6.0,10.0,12.0,2.0
3478,6.0,11.0,13.0,3.0
3479,8.0,12.0,13.0,5.0
3480,9.0,15.0,14.0,9.0
3481,14.0,17.0,16.0,12.0
3482,14.0,17.0,18.0,18.0
3483,16.0,17.0,18.0,19.0
3484,17.0,17.0,19.0,23.0
3485,17.0,20.0,19.0,23.0
3486,18.0,21.0,20.0,26.0
3487,17.0,17.0,14.0,23.0
3488,19.0,19.0,14.0,25.0
3489,18.0,16.0,15.0,26.0
3490,18.0,14.0,15.0,23.0
3491,15.0,11.0,13.0,22.0
3492,12.0,12.0,12.0,23.0
3493,10.0,10.0,9.0,19.0
3494,10.0,8.0,8.0,17.0
3495,11.0,8.0,9.0,14.0
3496,8.0,6.0,8.0,13.0
3497,7.0,3.0,6.0,10.0
3498,4.0,1.0,4.0,5.0
3499,5.0,1.0,5.0,4.0
3500,5.0,3.0,6.0,4.0
3501,7.0,5.0,7.0,4.0
3502,8.0,5.0,10.0,4.0
3503,9.0,8.0,12.0,4.0
3504,10.0,8.0,14.0,4.0
3505,11.0,9.0,16.0,4.0
3506,11.0,10.0,16.0,6.0
3507,13.0,10.0,17.0,7.0
3508,13.0,11.0,17.0,9.0
3509,15.0,11.0,17.0,10.0
3510,15.0,11.0,19.0,12.0
3511,9.0,8.0,14.0,9.0
3512,8.0,8.0,14.0,14.0
3513,8.0,10.0,15.0,14.0
3514,8.0,11.0,15.0,12.0
3515,11.0,12.0,16.0,10.0
3516,12.0,10.0,13.0,10.0
3517,13.0,6.0,12.0,7.0
3518,13.0,5.0,9.0,3.0
3519,11.0,6.0,8.0,2.0
3520,9.0,6.0,10.0,1.0
3521,8.0,4.0,11.0,3.0
3522,6.0,4.0,6.0,2.0
3523,12.0,4.0,9.0,3.0
3524,13.0,6.0,9.0,7.0
3525,14.0,8.0,9.0,8.0
3526,14.0,9.0,9.0,8.0
3527,15.0,8.0,10.0,9.0
3528,15.0,8.0,11.0,12.0
3529,15.0,10.0,11.0,12.0
3530,15.0,10.0,10.0,12.0
3531,15.0,11.0,11.0,13.0
3532,15.0,12.0,13.0,14.0
3533,16.0,16.0,15.0,15.0
3534,16.0,18.0,17.0,18.0
3535,11.0,14.0,11.0,16.0
3536,6.0,12.0,9.0,16.0
3537,7.0,11.0,8.0,14.0
3538,6.0,10.0,9.0,17.0
3539,6.0,10.0,8.0,15.0
3540,5.0,7.0,6.0,11.0
3541,5.0,9.0,6.0,8.0
3542,4.0,7.0,7.0,11.0
3543,4.0,4.0,5.0,10.0
3544,4.0,2.0,6.0,7.0
3545,4.0,2.0,6.0,10.0
3546,4.0,1.0,8.0,9.0
3547,6.0,2.0,10.0,10.0
3548,7.0,2.0,11.0,13.0
3549,9.0,3.0,12.0,14.0
3550,9.0,5.0,12.0,16.0
3551,12.0,6.0,12.0,17.0
3552,14.0,6.0,12.0,19.0
3553,15.0,6.0,12.0,20.0
3554,18.0,6.0,13.0,20.0
3555,20.0,6.0,14.0,21.0
3556,21.0,6.0,17.0,22.0
3557,22.0,7.0,18.0,25.0
3558,22.0,9.0,20.0,27.0
3559,20.0,6.0,18.0,21.0
3560,15.0,5.0,18.0,20.0
3561,13.0,4.0,15.0,21.0
3562,12.0,5.0,13.0,22.0
3563,11.0,7.0,12.0,20.0
3564,12.0,7.0,14.0,19.0
3565,12.0,4.0,11.0,15.0
3566,9.0,2.0,8.0,14.0
3567,7.0,1.0,6.0,12.0
3568,4.0,2.0,4.0,10.0
3569,6.0,2.0,3.0,7.0
3570,7.0,1.0,4.0,7.0
3571,8.0,2.0,7.0,8.0
3572,10.0,4.0,7.0,8.0
3573,11.0,4.0,8.0,7.0
3574,13.0,5.0,10.0,8.0
3575,15.0,5.0,11.0,8.0
3576,17.0,5.0,11.0,11.0
3577,19.0,7.0,11.0,12.0
3578,19.0,9.0,11.0,14.0
3579,20.0,11.0,12.0,15.0
3580,21.0,11.0,13.0,17.0
3581,25.0,14.0,14.0,17.0
3582,27.0,15.0,15.0,19.0
3583,22.0,13.0,11.0,16.0
3584,19.0,10.0,10.0,12.0
3585,15.0,10.0,8.0,12.0
3586,17.0,8.0,9.0,13.0
3587,15.0,7.0,9.0,13.0
3588,13.0,6.0,7.0,12.0
3589,13.0,4.0,10.0,9.0
3590,9.0,3.0,8.0,9.0
3591,8.0,2.0,8.0,6.0
3592,7.0,2.0,7.0,5.0
3593,6.0,2.0,7.0,6.0
3594,4.0,1.0,8.0,4.0
3595,4.0,1.0,9.0,6.0
3596,7.0,3.0,9.0,9.0
3597,8.0,4.0,9.0,12.0
3598,9.0,6.0,10.0,14.0
3599,12.0,6.0,12.0,19.0
3600,11.0,7.0,13.0,19.0
3601,12.0,8.0,14.0,20.0
3602,12.0,10.0,14.0,21.0
3603,13.0,11.0,14.0,21.0
3604,14.0,12.0,16.0,22.0
3605,14.0,12.0,18.0,23.0
3606,16.0,14.0,20.0,26.0
3607,12.0,11.0,14.0,20.0
3608,11.0,9.0,11.0,18.0
3609,12.0,10.0,9.0,17.0
3610,11.0,10.0,10.0,15.0
3611,10.0,9.0,10.0,13.0
3612,8.0,7.0,11.0,12.0
3613,5.0,6.0,10.0,10.0
3614,2.0,4.0,7.0,11.0
3615,3.0,5.0,7.0,10.0
3616,2.0,6.0,4.0,5.0
3617,1.0,6.0,2.0,2.0
3618,3.0,5.0,3.0,2.0
3619,3.0,6.0,3.0,2.0
3620,5.0,7.0,4.0,3.0
3621,6.0,9.0,8.0,3.0
3622,6.0,11.0,9.0,3.0
3623,8.0,13.0,11.0,4.0
3624,12.0,13.0,13.0,4.0
3625,12.0,14.0,13.0,5.0
3626,12.0,15.0,15.0,7.0
3627,14.0,16.0,16.0,10.0
3628,15.0,17.0,19.0,11.0
3629,17.0,17.0,20.0,10.0
3630,17.0,19.0,23.0,11.0
3631,14.0,16.0,20.0,6.0
3632,13.0,14.0,18.0,7.0
3633,15.0,13.0,18.0,6.0
3634,16.0,12.0,16.0,6.0
3635,14.0,13.0,19.0,6.0
3636,11.0,11.0,18.0,5.0
3637,7.0,7.0,18.0,5.0
3638,5.0,5.0,18.0,5.0
3639,5.0,3.0,16.0,5.0
3640,4.0,3.0,14.0,3.0
3641,6.0,4.0,9.0,2.0
3642,4.0,3.0,6.0,3.0
3643,5.0,3.0,6.0,3.0
3644,9.0,4.0,6.0,3.0
3645,9.0,4.0,6.0,4.0
3646,12.0,6.0,7.0,6.0
3647,14.0,6.0,10.0,7.0
3648,16.0,8.0,11.0,7.0
3649,19.0,9.0,13.0,10.0
3650,22.0,10.0,14.0,11.0
3651,23.0,12.0,15.0,11.0
3652,24.0,13.0,15.0,12.0
3653,25.0,13.0,15.0,13.0
3654,27.0,14.0,15.0,14.0
3655,27.0,11.0,16.0,10.0
3656,23.0,12.0,15.0,7.0
3657,19.0,10.0,13.0,7.0
3658,18.0,11.0,14.0,8.0
3659,17.0,11.0,12.0,8.0
3660,16.0,11.0,13.0,8.0
3661,14.0,10.0,12.0,8.0
3662,12.0,12.0,9.0,8.0
3663,10.0,8.0,8.0,7.0
3664,13.0,4.0,6.0,6.0
3665,12.0,2.0,4.0,5.0
3666,9.0,2.0,2.0,5.0
3667,9.0,2.0,3.0,5.0
3668,13.0,3.0,5.0,6.0
3669,14.0,2.0,5.0,5.0
3670,14.0,4.0,7.0,6.0
3671,18.0,5.0,12.0,11.0
3672,18.0,6.0,12.0,12.0
3673,19.0,6.0,13.0,15.0
3674,21.0,11.0,13.0,15.0
3675,22.0,11.0,14.0,18.0
3676,23.0,13.0,14.0,20.0
3677,23.0,14.0,16.0,20.0
3678,26.0,16.0,17.0,20.0
3679,20.0,13.0,14.0,18.0
3680,17.0,10.0,12.0,17.0
3681,16.0,10.0,13.0,16.0
3682,15.0,9.0,14.0,15.0
3683,14.0,9.0,18.0,13.0
3684,13.0,7.0,17.0,10.0
3685,12.0,6.0,16.0,8.0
3686,11.0,5.0,14.0,5.0
3687,9.0,3.0,12.0,4.0
3688,8.0,4.0,9.0,2.0
3689,5.0,6.0,8.0,3.0
3690,3.0,5.0,8.0,4.0
3691,3.0,6.0,7.0,8.0
3692,4.0,7.0,9.0,9.0
3693,6.0,9.0,10.0,10.0
3694,6.0,13.0,11.0,10.0
3695,8.0,15.0,13.0,12.0
3696,8.0,14.0,15.0,13.0
3697,10.0,14.0,16.0,17.0
3698,11.0,14.0,17.0,19.0
3699,11.0,16.0,17.0,25.0
3700,12.0,18.0,18.0,27.0
3701,15.0,20.0,19.0,28.0
3702,16.0,21.0,20.0,29.0
3703,12.0,16.0,17.0,26.0
3704,10.0,14.0,15.0,23.0
3705,14.0,14.0,12.0,20.0
3706,14.0,12.0,12.0,19.0
3707,14.0,9.0,10.0,18.0
3708,13.0,8.0,9.0,17.0
3709,11.0,7.0,9.0,17.0
3710,8.0,7.0,7.0,17.0
