,db_100,db_101,db_102,db_103
3706,1.0,1.0,2.0,4.0
3707,1.0,1.0,2.0,5.0
3708,0.0,2.0,1.0,5.0
3709,0.0,2.0,1.0,4.0
3710,0.0,2.0,0.0,5.0
3711,0.0,1.0,1.0,4.0
3712,0.0,1.0,1.0,3.0
3713,0.0,0.0,1.0,2.0
3714,0.0,0.0,0.0,1.0
3715,1.0,0.0,1.0,1.0
3716,1.0,0.0,1.0,2.0
3717,1.0,0.0,1.0,2.0
3718,1.0,0.0,1.0,2.0
3719,2.0,0.0,1.0,2.0
3720,2.0,0.0,1.0,2.0
3721,3.0,0.0,1.0,2.0
3722,3.0,0.0,1.0,2.0
3723,3.0,0.0,1.0,2.0
3724,3.0,1.0,1.0,2.0
3725,3.0,1.0,1.0,2.0
3726,4.0,1.0,1.0,2.0
3727,6.0,1.0,2.0,1.0
3728,5.0,1.0,1.0,1.0
3729,5.0,1.0,0.0,1.0
3730,3.0,1.0,0.0,0.0
3731,2.0,1.0,0.0,0.0
3732,2.0,1.0,0.0,1.0
3733,2.0,2.0,0.0,1.0
3734,1.0,2.0,0.0,1.0
3735,1.0,2.0,0.0,1.0
3736,1.0,1.0,0.0,1.0
3737,1.0,1.0,0.0,0.0
3738,2.0,1.0,0.0,0.0
3739,2.0,1.0,0.0,0.0
3740,2.0,1.0,0.0,0.0
3741,2.0,2.0,0.0,0.0
3742,2.0,2.0,0.0,1.0
3743,2.0,2.0,0.0,1.0
3744,2.0,2.0,0.0,1.0
3745,2.0,2.0,0.0,1.0
3746,2.0,3.0,0.0,1.0
3747,3.0,3.0,0.0,3.0
3748,3.0,3.0,0.0,3.0
3749,3.0,3.0,0.0,3.0
3750,3.0,3.0,0.0,3.0
3751,2.0,2.0,0.0,3.0
3752,1.0,3.0,0.0,3.0
3753,1.0,2.0,0.0,3.0
3754,1.0,2.0,0.0,4.0
3755,1.0,0.0,0.0,3.0
3756,1.0,0.0,0.0,2.0
3757,1.0,0.0,1.0,2.0
3758,1.0,1.0,1.0,2.0
3759,1.0,1.0,1.0,3.0
3760,0.0,1.0,1.0,2.0
3761,0.0,1.0,0.0,2.0
3762,0.0,0.0,1.0,2.0
3763,0.0,0.0,1.0,2.0
3764,1.0,0.0,1.0,2.0
3765,1.0,0.0,1.0,2.0
3766,1.0,0.0,1.0,2.0
3767,1.0,0.0,1.0,2.0
3768,1.0,0.0,2.0,2.0
3769,1.0,0.0,2.0,2.0
3770,2.0,0.0,2.0,2.0
3771,2.0,0.0,2.0,2.0
3772,2.0,0.0,2.0,2.0
3773,3.0,0.0,2.0,3.0
3774,3.0,0.0,2.0,3.0
3775,3.0,1.0,1.0,1.0
3776,2.0,1.0,2.0,1.0
3777,2.0,0.0,2.0,1.0
3778,2.0,1.0,2.0,1.0
3779,2.0,1.0,1.0,1.0
3780,2.0,1.0,0.0,1.0
3781,2.0,1.0,0.0,1.0
3782,2.0,1.0,0.0,1.0
3783,2.0,1.0,0.0,2.0
3784,2.0,1.0,0.0,2.0
3785,2.0,1.0,0.0,4.0
3786,1.0,0.0,0.0,2.0
3787,1.0,0.0,0.0,2.0
3788,1.0,0.0,0.0,2.0
3789,1.0,1.0,0.0,2.0
3790,2.0,1.0,0.0,3.0
3791,2.0,1.0,0.0,4.0
3792,2.0,2.0,0.0,4.0
3793,2.0,2.0,0.0,4.0
3794,2.0,3.0,0.0,4.0
3795,2.0,3.0,0.0,4.0
3796,2.0,3.0,0.0,4.0
3797,2.0,3.0,0.0,4.0
3798,2.0,3.0,0.0,4.0
3799,2.0,2.0,0.0,1.0
3800,1.0,2.0,0.0,1.0
3801,1.0,2.0,0.0,1.0
3802,0.0,2.0,0.0,2.0
3803,0.0,1.0,1.0,1.0
3804,0.0,0.0,1.0,1.0
3805,0.0,0.0,1.0,1.0
3806,0.0,1.0,0.0,1.0
3807,0.0,1.0,0.0,1.0
3808,0.0,1.0,0.0,0.0
3809,0.0,0.0,0.0,0.0
3810,0.0,0.0,0.0,0.0
3811,0.0,0.0,0.0,0.0
3812,0.0,0.0,0.0,0.0
3813,0.0,1.0,0.0,0.0
3814,1.0,1.0,0.0,0.0
3815,2.0,1.0,0.0,0.0
3816,2.0,1.0,0.0,0.0
3817,3.0,2.0,0.0,0.0
3818,3.0,2.0,0.0,0.0
3819,4.0,2.0,0.0,1.0
3820,4.0,2.0,0.0,2.0
3821,4.0,3.0,0.0,2.0
3822,4.0,4.0,0.0,2.0
3823,2.0,4.0,0.0,3.0
3824,2.0,4.0,0.0,3.0
3825,2.0,3.0,0.0,3.0
3826,2.0,3.0,0.0,3.0
3827,2.0,3.0,1.0,2.0
3828,1.0,2.0,1.0,2.0
3829,0.0,1.0,0.0,1.0
3830,0.0,0.0,0.0,1.0
3831,0.0,0.0,0.0,1.0
3832,0.0,0.0,0.0,0.0
3833,0.0,0.0,0.0,1.0
3834,0.0,0.0,1.0,1.0
3835,0.0,1.0,2.0,2.0
3836,0.0,1.0,2.0,2.0
3837,1.0,1.0,3.0,2.0
3838,1.0,1.0,4.0,2.0
3839,1.0,1.0,4.0,2.0
3840,1.0,1.0,4.0,2.0
3841,1.0,1.0,4.0,2.0
3842,1.0,1.0,4.0,3.0
3843,1.0,1.0,4.0,3.0
3844,1.0,1.0,4.0,4.0
3845,1.0,1.0,4.0,4.0
3846,1.0,1.0,4.0,4.0
3847,0.0,0.0,3.0,2.0
3848,0.0,0.0,2.0,3.0
3849,0.0,0.0,2.0,3.0
3850,0.0,0.0,0.0,3.0
3851,0.0,0.0,0.0,2.0
3852,0.0,0.0,0.0,2.0
3853,0.0,0.0,0.0,2.0
3854,1.0,0.0,1.0,2.0
3855,1.0,1.0,1.0,3.0
3856,1.0,1.0,1.0,2.0
3857,2.0,0.0,1.0,2.0
3858,2.0,0.0,1.0,0.0
3859,2.0,0.0,1.0,0.0
3860,2.0,1.0,1.0,0.0
3861,2.0,1.0,1.0,0.0
3862,2.0,1.0,1.0,0.0
3863,2.0,1.0,3.0,0.0
3864,2.0,1.0,3.0,0.0
3865,2.0,1.0,3.0,0.0
3866,2.0,2.0,3.0,0.0
3867,3.0,2.0,3.0,0.0
3868,4.0,3.0,3.0,0.0
3869,4.0,3.0,4.0,0.0
3870,4.0,3.0,4.0,0.0
3871,5.0,3.0,3.0,0.0
3872,3.0,2.0,2.0,0.0
3873,4.0,2.0,3.0,0.0
3874,4.0,2.0,2.0,0.0
3875,5.0,2.0,2.0,1.0
3876,5.0,2.0,2.0,1.0
3877,4.0,3.0,2.0,0.0
3878,4.0,3.0,2.0,0.0
3879,4.0,3.0,1.0,1.0
3880,2.0,2.0,1.0,1.0
3881,1.0,2.0,1.0,1.0
3882,0.0,2.0,1.0,0.0
3883,0.0,2.0,1.0,0.0
3884,1.0,2.0,2.0,1.0
3885,1.0,2.0,3.0,1.0
3886,1.0,2.0,3.0,1.0
3887,1.0,2.0,3.0,1.0
3888,2.0,2.0,3.0,2.0
3889,2.0,2.0,3.0,2.0
3890,2.0,2.0,3.0,2.0
3891,3.0,2.0,3.0,3.0
3892,4.0,2.0,3.0,3.0
3893,5.0,2.0,4.0,3.0
3894,5.0,2.0,4.0,3.0
3895,5.0,1.0,3.0,3.0
3896,4.0,1.0,2.0,2.0
3897,4.0,1.0,2.0,2.0
3898,4.0,0.0,2.0,2.0
3899,5.0,1.0,2.0,2.0
3900,6.0,1.0,1.0,3.0
3901,6.0,0.0,1.0,5.0
3902,4.0,0.0,1.0,3.0
3903,2.0,0.0,2.0,2.0
3904,2.0,0.0,2.0,1.0
3905,1.0,0.0,1.0,1.0
3906,0.0,1.0,0.0,1.0
3907,0.0,1.0,0.0,1.0
3908,0.0,1.0,0.0,1.0
3909,0.0,1.0,0.0,1.0
3910,0.0,2.0,1.0,1.0
3911,0.0,3.0,1.0,1.0
3912,0.0,3.0,1.0,2.0
3913,0.0,4.0,1.0,2.0
3914,0.0,4.0,1.0,2.0
3915,0.0,4.0,1.0,3.0
3916,0.0,4.0,1.0,3.0
3917,0.0,4.0,2.0,3.0
3918,1.0,4.0,2.0,5.0
3919,2.0,4.0,2.0,4.0
3920,2.0,2.0,1.0,4.0
3921,2.0,1.0,1.0,4.0
3922,2.0,1.0,3.0,3.0
3923,1.0,1.0,3.0,3.0
3924,1.0,0.0,3.0,3.0
3925,1.0,1.0,2.0,3.0
3926,1.0,1.0,2.0,2.0
3927,1.0,0.0,1.0,2.0
3928,2.0,0.0,1.0,2.0
3929,2.0,1.0,2.0,1.0
3930,1.0,1.0,2.0,0.0
3931,1.0,1.0,2.0,0.0
3932,1.0,1.0,2.0,0.0
3933,1.0,1.0,2.0,0.0
3934,1.0,1.0,2.0,1.0
3935,2.0,1.0,2.0,1.0
3936,2.0,1.0,4.0,2.0
3937,2.0,1.0,4.0,2.0
3938,2.0,1.0,4.0,2.0
3939,2.0,1.0,4.0,2.0
3940,3.0,1.0,4.0,2.0
3941,4.0,1.0,4.0,2.0
3942,4.0,1.0,4.0,2.0
3943,3.0,1.0,3.0,2.0
3944,3.0,0.0,3.0,3.0
3945,4.0,0.0,3.0,3.0
3946,3.0,0.0,2.0,3.0
3947,3.0,0.0,2.0,2.0
3948,2.0,0.0,2.0,2.0
3949,2.0,0.0,1.0,1.0
3950,2.0,0.0,0.0,1.0
3951,3.0,0.0,0.0,1.0
3952,3.0,0.0,0.0,0.0
3953,2.0,0.0,0.0,2.0
3954,1.0,0.0,1.0,2.0
3955,2.0,0.0,1.0,2.0
3956,2.0,1.0,1.0,3.0
3957,2.0,1.0,1.0,4.0
3958,2.0,1.0,1.0,4.0
3959,2.0,1.0,2.0,4.0
3960,2.0,1.0,2.0,4.0
3961,3.0,1.0,2.0,4.0
3962,3.0,1.0,2.0,4.0
3963,3.0,1.0,2.0,4.0
3964,3.0,1.0,2.0,5.0
3965,3.0,1.0,2.0,5.0
3966,3.0,1.0,2.0,5.0
3967,3.0,1.0,2.0,3.0
3968,3.0,1.0,1.0,1.0
3969,2.0,0.0,0.0,1.0
3970,1.0,0.0,0.0,1.0
3971,1.0,0.0,0.0,1.0
3972,0.0,0.0,0.0,1.0
3973,0.0,0.0,0.0,0.0
3974,0.0,0.0,0.0,0.0
3975,0.0,1.0,0.0,1.0
3976,1.0,1.0,0.0,1.0
3977,1.0,1.0,1.0,0.0
3978,1.0,1.0,1.0,1.0
3979,1.0,1.0,1.0,2.0
3980,2.0,2.0,1.0,2.0
3981,2.0,2.0,1.0,2.0
3982,2.0,2.0,1.0,2.0
3983,2.0,2.0,1.0,2.0
3984,2.0,2.0,1.0,2.0
3985,2.0,2.0,1.0,3.0
3986,2.0,2.0,2.0,3.0
3987,2.0,2.0,2.0,3.0
3988,2.0,2.0,2.0,4.0
3989,2.0,2.0,2.0,4.0
3990,2.0,2.0,2.0,4.0
3991,2.0,0.0,1.0,2.0
3992,1.0,0.0,1.0,1.0
3993,2.0,0.0,1.0,1.0
3994,3.0,0.0,1.0,1.0
3995,2.0,0.0,1.0,1.0
3996,1.0,1.0,0.0,0.0
3997,0.0,1.0,1.0,0.0
3998,0.0,1.0,1.0,1.0
3999,0.0,2.0,1.0,1.0
4000,0.0,2.0,1.0,2.0
4001,0.0,2.0,1.0,1.0
4002,0.0,1.0,1.0,1.0
4003,0.0,2.0,1.0,1.0
4004,0.0,2.0,1.0,2.0
4005,0.0,2.0,1.0,2.0
4006,0.0,4.0,1.0,2.0
4007,0.0,5.0,1.0,2.0
4008,0.0,5.0,1.0,3.0
4009,0.0,5.0,1.0,3.0
4010,0.0,5.0,1.0,3.0
4011,0.0,6.0,1.0,3.0
4012,0.0,6.0,1.0,4.0
4013,0.0,6.0,2.0,4.0
4014,0.0,6.0,3.0,5.0
4015,0.0,5.0,2.0,3.0
4016,1.0,5.0,2.0,3.0
4017,1.0,4.0,2.0,4.0
4018,1.0,5.0,2.0,4.0
4019,2.0,5.0,2.0,3.0
4020,2.0,4.0,2.0,2.0
4021,1.0,2.0,3.0,2.0
4022,1.0,3.0,2.0,2.0
4023,0.0,3.0,1.0,2.0
4024,0.0,2.0,1.0,2.0
4025,1.0,1.0,0.0,2.0
4026,1.0,2.0,1.0,1.0
4027,1.0,2.0,1.0,1.0
4028,1.0,2.0,1.0,1.0
4029,1.0,2.0,1.0,1.0
4030,2.0,2.0,2.0,1.0
4031,2.0,2.0,3.0,1.0
4032,2.0,2.0,3.0,1.0
4033,2.0,2.0,3.0,1.0
4034,2.0,2.0,3.0,1.0
4035,2.0,2.0,3.0,1.0
4036,2.0,2.0,3.0,1.0
4037,2.0,2.0,3.0,1.0
4038,2.0,2.0,3.0,1.0
4039,1.0,0.0,4.0,1.0
4040,1.0,0.0,2.0,0.0
4041,0.0,0.0,1.0,0.0
4042,0.0,0.0,1.0,0.0
4043,0.0,1.0,2.0,0.0
4044,1.0,1.0,2.0,0.0
4045,1.0,1.0,1.0,0.0
4046,0.0,0.0,1.0,0.0
4047,0.0,0.0,1.0,0.0
4048,0.0,0.0,0.0,1.0
4049,0.0,0.0,0.0,2.0
4050,0.0,0.0,0.0,1.0
4051,0.0,0.0,0.0,1.0
4052,0.0,1.0,0.0,1.0
4053,1.0,1.0,0.0,1.0
4054,1.0,1.0,0.0,2.0
4055,1.0,1.0,0.0,2.0
4056,1.0,1.0,0.0,3.0
4057,1.0,1.0,0.0,3.0
4058,1.0,2.0,1.0,4.0
4059,1.0,2.0,1.0,4.0
4060,1.0,2.0,1.0,5.0
4061,1.0,3.0,1.0,5.0
4062,2.0,4.0,1.0,5.0
4063,1.0,4.0,1.0,5.0
4064,1.0,3.0,0.0,6.0
4065,2.0,3.0,0.0,6.0
4066,3.0,3.0,0.0,5.0
4067,3.0,3.0,1.0,3.0
4068,2.0,3.0,1.0,3.0
4069,1.0,2.0,2.0,3.0
4070,2.0,2.0,2.0,3.0
4071,2.0,1.0,2.0,2.0
4072,0.0,1.0,0.0,1.0
4073,0.0,1.0,0.0,1.0
4074,0.0,1.0,0.0,1.0
4075,0.0,1.0,0.0,1.0
4076,0.0,1.0,0.0,1.0
4077,0.0,2.0,1.0,1.0
4078,0.0,2.0,2.0,1.0
4079,0.0,3.0,2.0,1.0
4080,0.0,4.0,2.0,1.0
4081,0.0,4.0,2.0,1.0
4082,1.0,4.0,2.0,1.0
4083,1.0,4.0,2.0,1.0
4084,1.0,4.0,2.0,1.0
4085,1.0,6.0,2.0,1.0
4086,1.0,7.0,2.0,1.0
4087,0.0,5.0,2.0,0.0
4088,0.0,6.0,2.0,0.0
4089,0.0,6.0,1.0,1.0
4090,0.0,5.0,0.0,1.0
4091,0.0,4.0,0.0,3.0
4092,0.0,4.0,0.0,2.0
4093,1.0,4.0,0.0,1.0
4094,1.0,4.0,0.0,0.0
4095,0.0,3.0,0.0,1.0
4096,0.0,4.0,0.0,1.0
4097,0.0,4.0,0.0,1.0
4098,0.0,2.0,0.0,1.0
4099,0.0,2.0,0.0,1.0
4100,1.0,3.0,1.0,1.0
4101,1.0,4.0,1.0,1.0
4102,1.0,4.0,2.0,1.0
4103,1.0,4.0,2.0,1.0
4104,1.0,4.0,3.0,1.0
4105,1.0,4.0,4.0,2.0
4106,1.0,4.0,5.0,2.0
4107,2.0,4.0,6.0,2.0
4108,2.0,4.0,6.0,2.0
4109,2.0,4.0,6.0,2.0
4110,2.0,4.0,6.0,2.0
4111,1.0,4.0,6.0,2.0
4112,1.0,2.0,5.0,1.0
4113,1.0,2.0,6.0,1.0
4114,1.0,2.0,7.0,1.0
4115,1.0,2.0,8.0,2.0
4116,2.0,2.0,6.0,1.0
4117,3.0,2.0,4.0,1.0
4118,2.0,2.0,3.0,0.0
4119,1.0,0.0,2.0,0.0
4120,1.0,0.0,0.0,0.0
4121,1.0,0.0,0.0,1.0
4122,1.0,0.0,0.0,1.0
4123,1.0,0.0,0.0,1.0
4124,2.0,0.0,0.0,1.0
4125,2.0,0.0,1.0,2.0
4126,2.0,0.0,1.0,2.0
4127,2.0,0.0,2.0,3.0
4128,2.0,0.0,3.0,3.0
4129,2.0,1.0,4.0,3.0
4130,3.0,1.0,4.0,3.0
4131,3.0,1.0,5.0,3.0
4132,3.0,1.0,5.0,3.0
4133,3.0,1.0,5.0,4.0
4134,3.0,1.0,5.0,5.0
4135,2.0,2.0,5.0,4.0
4136,2.0,2.0,5.0,3.0
4137,2.0,3.0,5.0,3.0
4138,2.0,2.0,5.0,3.0
4139,1.0,2.0,4.0,2.0
4140,1.0,0.0,5.0,2.0
4141,1.0,0.0,5.0,2.0
4142,0.0,1.0,4.0,2.0
4143,0.0,1.0,2.0,0.0
4144,1.0,1.0,1.0,0.0
4145,1.0,0.0,1.0,0.0
4146,2.0,0.0,0.0,1.0
4147,3.0,0.0,0.0,1.0
4148,3.0,0.0,0.0,1.0
4149,3.0,1.0,0.0,2.0
4150,3.0,1.0,0.0,2.0
4151,3.0,1.0,0.0,2.0
4152,3.0,1.0,1.0,2.0
4153,3.0,3.0,1.0,2.0
4154,3.0,3.0,1.0,2.0
4155,3.0,3.0,1.0,2.0
4156,3.0,3.0,1.0,2.0
4157,3.0,3.0,1.0,2.0
4158,3.0,3.0,1.0,2.0
4159,2.0,3.0,2.0,0.0
4160,1.0,2.0,2.0,0.0
4161,1.0,2.0,2.0,0.0
4162,0.0,2.0,2.0,0.0
4163,0.0,2.0,2.0,1.0
4164,0.0,1.0,2.0,1.0
4165,1.0,0.0,4.0,1.0
4166,1.0,0.0,3.0,0.0
4167,0.0,0.0,2.0,1.0
4168,0.0,0.0,0.0,1.0
4169,0.0,0.0,0.0,0.0
4170,0.0,0.0,0.0,0.0
4171,0.0,1.0,0.0,0.0
4172,1.0,2.0,0.0,0.0
4173,1.0,2.0,0.0,0.0
4174,1.0,2.0,0.0,0.0
4175,1.0,2.0,0.0,1.0
4176,1.0,2.0,0.0,1.0
4177,1.0,2.0,0.0,1.0
4178,1.0,3.0,0.0,1.0
4179,1.0,3.0,0.0,2.0
4180,1.0,3.0,0.0,2.0
4181,2.0,3.0,0.0,3.0
4182,2.0,3.0,0.0,3.0
4183,2.0,2.0,0.0,4.0
4184,2.0,1.0,1.0,4.0
4185,1.0,1.0,2.0,4.0
4186,2.0,2.0,2.0,3.0
4187,2.0,2.0,1.0,3.0
4188,2.0,2.0,0.0,3.0
4189,2.0,1.0,0.0,5.0
4190,2.0,0.0,0.0,4.0
4191,2.0,0.0,0.0,3.0
4192,2.0,0.0,0.0,2.0
4193,2.0,0.0,1.0,2.0
4194,2.0,0.0,1.0,1.0
4195,3.0,0.0,1.0,1.0
4196,3.0,0.0,1.0,2.0
4197,4.0,0.0,1.0,3.0
4198,4.0,0.0,1.0,3.0
4199,4.0,0.0,1.0,3.0
4200,4.0,0.0,2.0,3.0
4201,4.0,0.0,2.0,3.0
4202,4.0,0.0,2.0,3.0
4203,4.0,0.0,2.0,3.0
4204,4.0,0.0,3.0,3.0
4205,4.0,0.0,3.0,3.0
4206,5.0,0.0,3.0,3.0
4207,5.0,0.0,3.0,2.0
4208,2.0,0.0,3.0,2.0
4209,3.0,1.0,1.0,2.0
4210,2.0,1.0,1.0,2.0
4211,1.0,2.0,2.0,3.0
4212,1.0,1.0,2.0,3.0
4213,2.0,1.0,3.0,2.0
4214,2.0,1.0,3.0,2.0
4215,1.0,1.0,1.0,1.0
4216,0.0,0.0,1.0,0.0
4217,0.0,0.0,0.0,0.0
4218,0.0,0.0,1.0,0.0
4219,1.0,1.0,1.0,0.0
4220,2.0,2.0,1.0,0.0
4221,2.0,3.0,1.0,0.0
4222,3.0,3.0,1.0,0.0
4223,3.0,4.0,1.0,0.0
4224,3.0,4.0,1.0,0.0
4225,3.0,4.0,1.0,1.0
4226,3.0,5.0,1.0,2.0
4227,3.0,5.0,1.0,2.0
4228,3.0,5.0,2.0,2.0
4229,3.0,7.0,2.0,2.0
4230,3.0,8.0,2.0,2.0
4231,1.0,6.0,1.0,2.0
4232,1.0,5.0,2.0,2.0
4233,0.0,4.0,2.0,2.0
4234,0.0,4.0,2.0,2.0
4235,1.0,4.0,1.0,2.0
4236,1.0,3.0,2.0,2.0
4237,0.0,3.0,2.0,1.0
4238,0.0,2.0,3.0,1.0
4239,0.0,0.0,2.0,1.0
4240,0.0,0.0,2.0,1.0
4241,0.0,0.0,0.0,1.0
4242,0.0,0.0,0.0,1.0
4243,2.0,0.0,1.0,1.0
4244,2.0,0.0,1.0,3.0
4245,2.0,1.0,1.0,3.0
4246,2.0,1.0,1.0,4.0
4247,2.0,2.0,1.0,4.0
4248,2.0,2.0,1.0,4.0
4249,3.0,2.0,1.0,4.0
4250,3.0,2.0,1.0,4.0
4251,3.0,3.0,1.0,4.0
4252,3.0,3.0,1.0,4.0
4253,3.0,3.0,1.0,5.0
4254,3.0,3.0,1.0,5.0
4255,2.0,2.0,0.0,4.0
4256,1.0,2.0,2.0,2.0
4257,2.0,2.0,2.0,4.0
4258,2.0,2.0,2.0,4.0
4259,2.0,3.0,2.0,3.0
4260,2.0,2.0,2.0,1.0
4261,1.0,1.0,1.0,1.0
4262,0.0,0.0,0.0,1.0
4263,0.0,0.0,0.0,1.0
4264,0.0,0.0,0.0,2.0
4265,1.0,1.0,0.0,2.0
4266,1.0,2.0,1.0,3.0
4267,1.0,3.0,2.0,3.0
4268,2.0,3.0,2.0,3.0
4269,2.0,3.0,2.0,3.0
4270,2.0,3.0,2.0,3.0
4271,2.0,3.0,2.0,3.0
4272,2.0,3.0,2.0,3.0
4273,2.0,3.0,2.0,3.0
4274,2.0,3.0,2.0,5.0
4275,3.0,3.0,2.0,5.0
4276,3.0,3.0,2.0,5.0
4277,3.0,3.0,2.0,6.0
4278,3.0,3.0,2.0,6.0
4279,1.0,2.0,3.0,5.0
4280,1.0,0.0,2.0,4.0
4281,1.0,0.0,1.0,4.0
4282,1.0,0.0,1.0,4.0
4283,1.0,0.0,0.0,4.0
4284,2.0,0.0,0.0,5.0
4285,2.0,0.0,0.0,5.0
4286,1.0,0.0,0.0,6.0
4287,2.0,1.0,1.0,4.0
4288,2.0,1.0,1.0,2.0
4289,1.0,0.0,0.0,1.0
4290,1.0,0.0,0.0,0.0
4291,1.0,0.0,1.0,0.0
4292,1.0,0.0,1.0,1.0
4293,1.0,0.0,1.0,1.0
4294,1.0,0.0,1.0,1.0
4295,2.0,0.0,1.0,2.0
4296,2.0,0.0,1.0,2.0
4297,2.0,0.0,1.0,2.0
4298,2.0,1.0,1.0,2.0
4299,2.0,1.0,1.0,2.0
4300,2.0,1.0,1.0,2.0
4301,2.0,1.0,1.0,2.0
4302,3.0,1.0,1.0,3.0
4303,3.0,1.0,2.0,3.0
4304,2.0,1.0,1.0,1.0
4305,1.0,1.0,1.0,1.0
4306,2.0,1.0,1.0,1.0
4307,3.0,1.0,2.0,1.0
4308,2.0,1.0,1.0,2.0
4309,2.0,0.0,1.0,2.0
4310,,1.0,0.0,2.0
4311,,1.0,0.0,1.0
4312,,1.0,0.0,1.0
4313,,,1.0,1.0
4314,,,1.0,1.0
4315,,,,1.0
4316,,,,1.0
4317,,,,1.0
4318,,,,
4319,,,,
